s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-11-22-3720	pfama1.017	20	0.0351494	41802(91.7%)	2	1	0.336785	13096	2
2017-11-22-3728	pfama1.004	53	0.0931459	48475(92.9%)	1	0	1	48475	2
2017-11-27-3746	pfama1.002	70	0.123023	28580(95.2%)	2	0	0.711447	20407	2
2017-11-27-3746	pfama1.012	30	0.0527241	28580(95.2%)	2	1	0.288553	8173	2
2017-11-27-3747	pfama1.001	72	0.126538	8600(97.7%)	1	0	1	8600	2
2017-11-27-3758	pfama1.019	15	0.026362	77539(86.5%)	1	0	1	77539	3
2017-11-27-3761	pfama1.006	38	0.0667838	7545(98.5%)	1	0	1	7545	2
2017-11-27-3766	pfama1.000	90	0.158172	46873(87.6%)	2	0	0.542683	24854	2
2017-11-27-3766	pfama1.003	55	0.0966608	46873(87.6%)	2	1	0.457317	22019	2
2017-11-27-3773	pfama1.015	22	0.0386643	42730(91.7%)	1	0	1	42730	2
2017-11-27-3777	pfama1.006	38	0.0667838	36167(79%)	3	0	0.472778	16785	2
2017-11-27-3777	pfama1.040	4	0.00702988	36167(79%)	3	1	0.385861	13424	2
2017-11-27-3777	pfama1.013	29	0.0509666	36167(79%)	3	2	0.141361	5958	2
2017-11-27-3779	pfama1.012	30	0.0527241	80097(80.9%)	1	0	1	80097	3
2017-11-28-3783	pfama1.003	55	0.0966608	32887(89.4%)	1	0	1	32887	2
2017-11-28-3785	pfama1.033	7	0.0123023	49324(59%)	1	0	1	49324	2
2017-11-28-3786	pfama1.005	49	0.086116	20820(87.9%)	3	0	0.534104	11297	2
2017-11-28-3786	pfama1.012	30	0.0527241	20820(87.9%)	3	1	0.42688	8758	2
2017-11-28-3786	pfama1.003	55	0.0966608	20820(87.9%)	3	2	0.0390154	765	2
2017-11-28-3787	pfama1.003	55	0.0966608	99119(94.4%)	1	0	1	99119	2
2017-11-28-3805	pfama1.001	72	0.126538	1411(97.6%)	1	0	1	1411	2
2017-11-28-3816	pfama1.000	90	0.158172	2359(95.2%)	1	0	1	2359	2
2017-11-28-3818	pfama1.009	35	0.0615114	50822(96.9%)	1	0	1	50822	2
2017-11-29-3079	pfama1.013	29	0.0509666	46524(92.1%)	1	0	1	46524	2
2017-11-29-3093	pfama1.035	6	0.0105448	43295(95.2%)	1	0	1	43295	2
2017-11-29-3096	pfama1.010	34	0.059754	52372(90.6%)	5	0	0.449336	23444	2
2017-11-29-3096	pfama1.024	12	0.0210896	52372(90.6%)	5	1	0.421121	22141	2
2017-11-29-3096	pfama1.030	9	0.0158172	52372(90.6%)	5	2	0.0904842	4702	2
2017-11-29-3096	pfama1.015	22	0.0386643	52372(90.6%)	5	3	0.0227444	1218	2
2017-11-29-3096	pfama1.012	30	0.0527241	52372(90.6%)	5	4	0.016314	867	2
2017-11-29-3315	pfama1.021	14	0.0246046	2398(92.7%)	2	0	0.763332	1841	2
2017-11-29-3315	pfama1.015	22	0.0386643	2398(92.7%)	2	1	0.236668	557	2
2017-11-29-3364	pfama1.017	20	0.0351494	50961(96.2%)	1	0	1	50961	2
2017-11-29-3510	pfama1.024	12	0.0210896	50869(86.1%)	1	0	1	50869	2
2017-12-04-3001	pfama1.003	55	0.0966608	35571(91.4%)	2	0	0.990943	35247	2
2017-12-04-3001	pfama1.152	1	0.00175747	35571(91.4%)	2	1	0.00905722	324	2
2017-12-04-3055	pfama1.003	55	0.0966608	67927(91.5%)	1	0	1	67927	2
2017-12-04-3164	pfama1.014	29	0.0509666	52943(95.6%)	2	0	0.5016	26418	2
2017-12-04-3164	pfama1.000	90	0.158172	52943(95.6%)	2	1	0.4984	26525	2
2017-12-05-3284	pfama1.028	10	0.0175747	49041(85.8%)	1	0	1	49041	2
2017-12-05-3285	pfama1.002	70	0.123023	597(89.6%)	5	0	0.670903	402	2
2017-12-05-3285	pfama1.010	34	0.059754	597(89.6%)	5	1	0.143557	83	2
2017-12-05-3285	pfama1.008	36	0.0632689	597(89.6%)	5	2	0.143015	87	2
2017-12-05-3285	pfama1.040	4	0.00702988	597(89.6%)	5	3	0.0216211	13	2
2017-12-05-3285	pfama1.036	6	0.0105448	597(89.6%)	5	4	0.0209034	12	2
2017-12-05-3523	pfama1.004	53	0.0931459	8(100%)	1	0	1	8	1
2017-12-05-3527	pfama1.002	70	0.123023	49041(94.3%)	1	0	1	49041	2
2017-12-06-3336	pfama1.005	49	0.086116	8135(95.7%)	4	0	0.950953	7736	1
2017-12-06-3336	pfama1.100	1	0.00175747	8135(95.7%)	4	1	0.0211432	172	1
2017-12-06-3336	pfama1.109	1	0.00175747	8135(95.7%)	4	2	0.0157345	128	1
2017-12-06-3336	pfama1.124	1	0.00175747	8135(95.7%)	4	3	0.0121696	99	1
2017-12-11-3540	pfama1.009	35	0.0615114	47949(77.2%)	1	0	1	47949	2
2017-12-11-3542	pfama1.010	34	0.059754	26315(96.7%)	4	0	0.874551	22791	2
2017-12-11-3542	pfama1.016	22	0.0386643	26315(96.7%)	4	1	0.0973457	2708	2
2017-12-11-3542	pfama1.001	72	0.126538	26315(96.7%)	4	2	0.0156432	456	2
2017-12-11-3542	pfama1.000	90	0.158172	26315(96.7%)	4	3	0.0124604	360	2
2017-12-11-3546	pfama1.009	35	0.0615114	37416(74.8%)	2	0	0.831934	32438	2
2017-12-11-3546	pfama1.012	30	0.0527241	37416(74.8%)	2	1	0.168066	4978	2
2017-12-11-3557	pfama1.022	13	0.0228471	32971(95.6%)	1	0	1	32971	2
2017-12-12-3575	pfama1.002	70	0.123023	107(93%)	3	0	0.607477	65	1
2017-12-12-3575	pfama1.015	22	0.0386643	107(93%)	3	1	0.345794	37	1
2017-12-12-3575	pfama1.079	1	0.00175747	107(93%)	3	2	0.046729	5	1
2017-12-12-3577	pfama1.000	90	0.158172	7308(94.7%)	1	0	1	7308	2
2017-12-12-3578	pfama1.018	16	0.0281195	8532(94.9%)	8	0	0.475962	4062	2
2017-12-12-3578	pfama1.012	30	0.0527241	8532(94.9%)	8	1	0.136594	1138	2
2017-12-12-3578	pfama1.022	13	0.0228471	8532(94.9%)	8	2	0.108782	935	2
2017-12-12-3578	pfama1.000	90	0.158172	8532(94.9%)	8	3	0.0947548	811	2
2017-12-12-3578	pfama1.013	29	0.0509666	8532(94.9%)	8	4	0.0694695	581	2
2017-12-12-3578	pfama1.038	5	0.00878735	8532(94.9%)	8	5	0.0453967	425	2
2017-12-12-3578	pfama1.003	55	0.0966608	8532(94.9%)	8	6	0.0378806	318	2
2017-12-12-3578	pfama1.008	36	0.0632689	8532(94.9%)	8	7	0.03116	262	2
2017-12-12-3579	pfama1.029	9	0.0158172	232(87.5%)	1	0	1	232	2
2017-12-12-3580	pfama1.006	38	0.0667838	24404(96.8%)	1	0	1	24404	2
2017-12-12-3602	pfama1.028	10	0.0175747	24(70.6%)	2	0	0.544444	13	2
2017-12-12-3602	pfama1.000	90	0.158172	24(70.6%)	2	1	0.455556	11	2
2017-12-12-3604	pfama1.037	5	0.00878735	67518(94.6%)	15	0	0.1654	11166	2
2017-12-12-3604	pfama1.000	90	0.158172	67518(94.6%)	15	1	0.12738	8575	2
2017-12-12-3604	pfama1.019	15	0.026362	67518(94.6%)	15	2	0.110206	7468	2
2017-12-12-3604	pfama1.010	34	0.059754	67518(94.6%)	15	3	0.104598	7078	2
2017-12-12-3604	pfama1.004	53	0.0931459	67518(94.6%)	15	4	0.088667	5996	2
2017-12-12-3604	pfama1.014	29	0.0509666	67518(94.6%)	15	5	0.0850573	5738	2
2017-12-12-3604	pfama1.012	30	0.0527241	67518(94.6%)	15	6	0.0819775	5537	2
2017-12-12-3604	pfama1.003	55	0.0966608	67518(94.6%)	15	7	0.0573597	3862	2
2017-12-12-3604	pfama1.001	72	0.126538	67518(94.6%)	15	8	0.0511811	3444	2
2017-12-12-3604	pfama1.002	70	0.123023	67518(94.6%)	15	9	0.036404	2448	2
2017-12-12-3604	pfama1.015	22	0.0386643	67518(94.6%)	15	10	0.0348845	2379	2
2017-12-12-3604	pfama1.044	3	0.00527241	67518(94.6%)	15	11	0.0167343	1125	2
2017-12-12-3604	pfama1.020	15	0.026362	67518(94.6%)	15	12	0.0154803	1043	2
2017-12-12-3604	pfama1.007	37	0.0650264	67518(94.6%)	15	13	0.0145592	981	2
2017-12-12-3604	pfama1.009	35	0.0615114	67518(94.6%)	15	14	0.0101118	678	2
2017-12-12-3614	pfama1.002	70	0.123023	335(95.7%)	1	0	1	335	2
2017-12-12-3617	pfama1.006	38	0.0667838	18579(97.5%)	1	0	1	18579	1
2017-12-13-3630	pfama1.007	37	0.0650264	9868(97.2%)	1	0	1	9868	2
2017-12-13-3637	pfama1.004	53	0.0931459	17749(94%)	4	0	0.981295	17417	1
2017-12-13-3637	pfama1.202	1	0.00175747	17749(94%)	4	1	0.00676094	120	1
2017-12-13-3637	pfama1.219	1	0.00175747	17749(94%)	4	2	0.00625387	111	1
2017-12-13-3637	pfama1.043	4	0.00702988	17749(94%)	4	3	0.00569046	101	1
2017-12-13-3642	pfama1.002	70	0.123023	28887(87.5%)	1	0	1	28887	3
2017-12-18-3122	pfama1.001	72	0.126538	23(65.7%)	1	0	1	23	2
2017-12-18-3148	pfama1.001	72	0.126538	20625(96.5%)	1	0	1	20625	2
2017-12-18-3154	pfama1.000	90	0.158172	82961(99.3%)	1	0	1	82961	2
2017-12-18-3190	pfama1.001	72	0.126538	732(92.9%)	1	0	1	732	2
2017-12-18-3205	pfama1.027	11	0.0193322	13433(96.3%)	3	0	0.748445	10096	2
2017-12-18-3205	pfama1.025	12	0.0210896	13433(96.3%)	3	1	0.240159	3186	2
2017-12-18-3205	pfama1.000	90	0.158172	13433(96.3%)	3	2	0.0113954	151	2
2017-12-18-3649	pfama1.002	70	0.123023	18694(93.5%)	4	0	0.962876	18000	1
2017-12-18-3649	pfama1.105	1	0.00175747	18694(93.5%)	4	1	0.0171178	320	1
2017-12-18-3649	pfama1.052	2	0.00351494	18694(93.5%)	4	2	0.0119825	224	1
2017-12-18-3649	pfama1.162	1	0.00175747	18694(93.5%)	4	3	0.00802396	150	1
2017-12-18-3659	pfama1.016	22	0.0386643	463(92%)	4	0	0.531317	246	1
2017-12-18-3659	pfama1.013	29	0.0509666	463(92%)	4	1	0.449244	208	1
2017-12-18-3659	pfama1.131	1	0.00175747	463(92%)	4	2	0.0107991	5	1
2017-12-18-3659	pfama1.155	1	0.00175747	463(92%)	4	3	0.00863931	4	1
2017-12-18-3665	pfama1.002	70	0.123023	211(87.2%)	1	0	1	211	2
2017-12-18-3824	pfama1.000	90	0.158172	26487(82.5%)	2	0	0.992134	26271	2
2017-12-18-3824	pfama1.057	2	0.00351494	26487(82.5%)	2	1	0.00786612	216	2
2017-12-19-3672	pfama1.013	29	0.0509666	13603(97.5%)	2	0	0.955772	12992	2
2017-12-19-3672	pfama1.026	12	0.0210896	13603(97.5%)	2	1	0.0442283	611	2
2017-12-19-3673	pfama1.009	35	0.0615114	4286(95.2%)	2	0	0.675942	2848	2
2017-12-19-3673	pfama1.005	49	0.086116	4286(95.2%)	2	1	0.324058	1438	2
2017-12-19-3677	pfama1.021	14	0.0246046	2754(95.9%)	4	0	0.613762	1690	2
2017-12-19-3677	pfama1.002	70	0.123023	2754(95.9%)	4	1	0.262328	723	2
2017-12-19-3677	pfama1.009	35	0.0615114	2754(95.9%)	4	2	0.0961519	265	2
2017-12-19-3677	pfama1.011	30	0.0527241	2754(95.9%)	4	3	0.0277577	76	2
2017-12-19-3681	pfama1.005	49	0.086116	18991(95%)	4	0	0.958401	18201	1
2017-12-19-3681	pfama1.089	1	0.00175747	18991(95%)	4	1	0.0293823	558	1
2017-12-19-3681	pfama1.055	2	0.00351494	18991(95%)	4	2	0.00652941	124	1
2017-12-19-3681	pfama1.244	1	0.00175747	18991(95%)	4	3	0.0056869	108	1
2017-12-19-3685	pfama1.031	9	0.0158172	434(94.1%)	3	0	0.813364	353	1
2017-12-19-3685	pfama1.023	13	0.0228471	434(94.1%)	3	1	0.177419	77	1
2017-12-19-3685	pfama1.147	1	0.00175747	434(94.1%)	3	2	0.00921659	4	1
2017-12-20-3708	pfama1.005	49	0.086116	120180(98.3%)	1	0	1	120180	2
2017-12-20-3709	pfama1.015	22	0.0386643	25904(97.9%)	1	0	1	25904	2
2017-12-20-3713	pfama1.018	16	0.0281195	33917(89.7%)	1	0	1	33917	2
2017-12-20-3714	pfama1.004	53	0.0931459	46713(92.7%)	2	0	0.842953	39390	2
2017-12-20-3714	pfama1.008	36	0.0632689	46713(92.7%)	2	1	0.157047	7323	2
2017-12-20-3720	pfama1.001	72	0.126538	40308(92.8%)	1	0	1	40308	2
2017-12-20-3728	pfama1.004	53	0.0931459	43449(93.8%)	1	0	1	43449	2
2017-12-27-3747	pfama1.001	72	0.126538	80(94.1%)	1	0	1	80	2
2017-12-27-3758	pfama1.019	15	0.026362	7027(93.3%)	3	0	0.864807	6077	1
2017-12-27-3758	pfama1.069	1	0.00175747	7027(93.3%)	3	1	0.129074	907	1
2017-12-27-3758	pfama1.223	1	0.00175747	7027(93.3%)	3	2	0.00611925	43	1
2017-12-27-3762	pfama1.007	37	0.0650264	221(90.2%)	1	0	1	221	2
2017-12-27-3766	pfama1.003	55	0.0966608	66(94.3%)	1	0	1	66	1
2017-12-27-3777	pfama1.013	29	0.0509666	27289(86.5%)	4	0	0.585986	14610	2
2017-12-27-3777	pfama1.006	38	0.0667838	27289(86.5%)	4	1	0.212058	6719	2
2017-12-27-3777	pfama1.011	30	0.0527241	27289(86.5%)	4	2	0.116178	3314	2
2017-12-27-3777	pfama1.040	4	0.00702988	27289(86.5%)	4	3	0.0857779	2646	2
2017-12-28-3785	pfama1.000	90	0.158172	63299(93.6%)	2	0	0.916763	57976	2
2017-12-28-3785	pfama1.033	7	0.0123023	63299(93.6%)	2	1	0.0832372	5323	2
2017-12-28-3786	pfama1.005	49	0.086116	24461(96.9%)	4	0	0.803874	19643	2
2017-12-28-3786	pfama1.007	37	0.0650264	24461(96.9%)	4	1	0.12155	2975	2
2017-12-28-3786	pfama1.004	53	0.0931459	24461(96.9%)	4	2	0.0445766	1108	2
2017-12-28-3786	pfama1.001	72	0.126538	24461(96.9%)	4	3	0.0299997	735	2
2017-12-28-3787	pfama1.003	55	0.0966608	50023(94%)	1	0	1	50023	2
2017-12-28-3816	pfama1.000	90	0.158172	12898(96.4%)	1	0	1	12898	2
2017-12-28-3818	pfama1.009	35	0.0615114	29320(95.4%)	1	0	1	29320	2
2017-12-29-3093	pfama1.035	6	0.0105448	35323(89.1%)	1	0	1	35323	3
2017-12-29-3095	pfama1.006	38	0.0667838	576(95.8%)	1	0	1	576	2
2017-12-29-3096	pfama1.012	30	0.0527241	3990(97.8%)	3	0	0.520551	2077	1
2017-12-29-3096	pfama1.030	9	0.0158172	3990(97.8%)	3	1	0.450376	1797	1
2017-12-29-3096	pfama1.010	34	0.059754	3990(97.8%)	3	2	0.0290727	116	1
2017-12-29-3315	pfama1.021	14	0.0246046	24(96%)	1	0	1	24	2
2017-12-29-3364	pfama1.017	20	0.0351494	96(96%)	1	0	1	96	2
2018-01-03-3164	pfama1.000	90	0.158172	37668(98.5%)	2	0	0.845228	31923	2
2018-01-03-3164	pfama1.014	29	0.0509666	37668(98.5%)	2	1	0.154772	5745	2
2018-01-04-3285	pfama1.008	36	0.0632689	84046(95.9%)	5	0	0.6382	53173	2
2018-01-04-3285	pfama1.002	70	0.123023	84046(95.9%)	5	1	0.197375	16814	2
2018-01-04-3285	pfama1.028	10	0.0175747	84046(95.9%)	5	2	0.120228	10185	2
2018-01-04-3285	pfama1.036	6	0.0105448	84046(95.9%)	5	3	0.0367221	3217	2
2018-01-04-3285	pfama1.010	34	0.059754	84046(95.9%)	5	4	0.00747542	657	2
2018-01-04-3523	pfama1.004	53	0.0931459	45796(92.8%)	1	0	1	45796	2
2018-01-04-3527	pfama1.002	70	0.123023	76742(90.4%)	1	0	1	76742	2
2018-01-08-3540	pfama1.009	35	0.0615114	12923(84.6%)	6	0	0.857463	11081	1
2018-01-08-3540	pfama1.071	1	0.00175747	12923(84.6%)	6	1	0.102685	1327	1
2018-01-08-3540	pfama1.117	1	0.00175747	12923(84.6%)	6	2	0.0130001	168	1
2018-01-08-3540	pfama1.126	1	0.00175747	12923(84.6%)	6	3	0.0118394	153	1
2018-01-08-3540	pfama1.170	1	0.00175747	12923(84.6%)	6	4	0.00773814	100	1
2018-01-08-3540	pfama1.186	1	0.00175747	12923(84.6%)	6	5	0.00727385	94	1
2018-01-08-3541	pfama1.008	36	0.0632689	26098(81.3%)	2	0	0.992002	25890	2
2018-01-08-3541	pfama1.166	1	0.00175747	26098(81.3%)	2	1	0.00799846	208	2
2018-01-08-3542	pfama1.026	12	0.0210896	38245(87.3%)	4	0	0.860944	32864	2
2018-01-08-3542	pfama1.010	34	0.059754	38245(87.3%)	4	1	0.0720101	2798	2
2018-01-08-3542	pfama1.004	53	0.0931459	38245(87.3%)	4	2	0.0565079	2180	2
2018-01-08-3542	pfama1.011	30	0.0527241	38245(87.3%)	4	3	0.0105383	403	2
2018-01-08-3546	pfama1.009	35	0.0615114	68982(71.8%)	2	0	0.703321	48488	2
2018-01-08-3546	pfama1.012	30	0.0527241	68982(71.8%)	2	1	0.296679	20494	2
2018-01-09-3575	pfama1.000	90	0.158172	18741(83.9%)	4	0	0.95822	17958	1
2018-01-09-3575	pfama1.048	2	0.00351494	18741(83.9%)	4	1	0.0211301	396	1
2018-01-09-3575	pfama1.111	1	0.00175747	18741(83.9%)	4	2	0.0147271	276	1
2018-01-09-3575	pfama1.057	2	0.00351494	18741(83.9%)	4	3	0.00592284	111	1
2018-01-09-3578	pfama1.022	13	0.0228471	58703(80.1%)	5	0	0.358994	20657	2
2018-01-09-3578	pfama1.013	29	0.0509666	58703(80.1%)	5	1	0.247855	15322	2
2018-01-09-3578	pfama1.038	5	0.00878735	58703(80.1%)	5	2	0.176045	10495	2
2018-01-09-3578	pfama1.003	55	0.0966608	58703(80.1%)	5	3	0.137084	7725	2
2018-01-09-3578	pfama1.005	49	0.086116	58703(80.1%)	5	4	0.0800211	4504	2
2018-01-09-3579	pfama1.029	9	0.0158172	41106(91.8%)	1	0	1	41106	2
2018-01-09-3602	pfama1.019	15	0.026362	28885(79.6%)	6	0	0.417033	11968	2
2018-01-09-3602	pfama1.000	90	0.158172	28885(79.6%)	6	1	0.26197	7831	2
2018-01-09-3602	pfama1.005	49	0.086116	28885(79.6%)	6	2	0.117793	3092	2
2018-01-09-3602	pfama1.022	13	0.0228471	28885(79.6%)	6	3	0.114935	3266	2
2018-01-09-3602	pfama1.002	70	0.123023	28885(79.6%)	6	4	0.0491877	1366	2
2018-01-09-3602	pfama1.006	38	0.0667838	28885(79.6%)	6	5	0.0390818	1362	2
2018-01-09-3604	pfama1.019	15	0.026362	91091(91.8%)	8	0	0.524783	47816	2
2018-01-09-3604	pfama1.014	29	0.0509666	91091(91.8%)	8	1	0.217072	19980	2
2018-01-09-3604	pfama1.009	35	0.0615114	91091(91.8%)	8	2	0.121601	10878	2
2018-01-09-3604	pfama1.004	53	0.0931459	91091(91.8%)	8	3	0.0832046	7536	2
2018-01-09-3604	pfama1.003	55	0.0966608	91091(91.8%)	8	4	0.0171969	1551	2
2018-01-09-3604	pfama1.007	37	0.0650264	91091(91.8%)	8	5	0.015924	1475	2
2018-01-09-3604	pfama1.020	15	0.026362	91091(91.8%)	8	6	0.0126128	1178	2
2018-01-09-3604	pfama1.008	36	0.0632689	91091(91.8%)	8	7	0.00760542	677	2
2018-01-09-3614	pfama1.002	70	0.123023	48374(92.8%)	1	0	1	48374	2
2018-01-09-3615	pfama1.005	49	0.086116	22409(92.3%)	3	0	0.974296	21833	1
2018-01-09-3615	pfama1.050	2	0.00351494	22409(92.3%)	3	1	0.01785	400	1
2018-01-09-3615	pfama1.167	1	0.00175747	22409(92.3%)	3	2	0.00785399	176	1
2018-01-09-3616	pfama1.002	70	0.123023	57664(94.4%)	1	0	1	57664	2
2018-01-10-3630	pfama1.007	37	0.0650264	57132(97.3%)	1	0	1	57132	2
2018-01-10-3635	pfama1.006	38	0.0667838	38494(91.5%)	2	0	0.993015	38227	2
2018-01-10-3635	pfama1.056	2	0.00351494	38494(91.5%)	2	1	0.00698534	267	2
2018-01-15-3122	pfama1.001	72	0.126538	29603(62.7%)	1	0	1	29603	2
2018-01-15-3148	pfama1.001	72	0.126538	10356(84.8%)	5	0	0.963886	9982	1
2018-01-15-3148	pfama1.121	1	0.00175747	10356(84.8%)	5	1	0.0127462	132	1
2018-01-15-3148	pfama1.159	1	0.00175747	10356(84.8%)	5	2	0.00830436	86	1
2018-01-15-3148	pfama1.051	2	0.00351494	10356(84.8%)	5	3	0.00782155	81	1
2018-01-15-3148	pfama1.042	4	0.00702988	10356(84.8%)	5	4	0.00724218	75	1
2018-01-15-3154	pfama1.000	90	0.158172	46524(93.7%)	1	0	1	46524	2
2018-01-15-3190	pfama1.001	72	0.126538	44785(96%)	1	0	1	44785	2
2018-01-15-3658	pfama1.001	72	0.126538	42701(91.6%)	1	0	1	42701	2
2018-01-15-3659	pfama1.013	29	0.0509666	43490(91.1%)	1	0	1	43490	2
2018-01-15-3665	pfama1.002	70	0.123023	43399(91.2%)	1	0	1	43399	2
2018-01-15-3825	pfama1.000	90	0.158172	42567(91.3%)	1	0	1	42567	2
2018-01-16-3672	pfama1.013	29	0.0509666	36485(77.9%)	1	0	1	36485	2
2018-01-16-3677	pfama1.021	14	0.0246046	19360(62.2%)	5	0	0.409807	7210	2
2018-01-16-3677	pfama1.009	35	0.0615114	19360(62.2%)	5	1	0.371531	7861	2
2018-01-16-3677	pfama1.001	72	0.126538	19360(62.2%)	5	2	0.135684	2956	2
2018-01-16-3677	pfama1.002	70	0.123023	19360(62.2%)	5	3	0.0451715	626	2
2018-01-16-3677	pfama1.011	30	0.0527241	19360(62.2%)	5	4	0.0378065	707	2
2018-01-16-3685	pfama1.023	13	0.0228471	63274(97.8%)	2	0	0.869851	55051	2
2018-01-16-3685	pfama1.031	9	0.0158172	63274(97.8%)	2	1	0.130149	8223	2
2018-01-17-3205	pfama1.025	12	0.0210896	38256(83.9%)	3	0	0.861714	32590	2
2018-01-17-3205	pfama1.027	11	0.0193322	38256(83.9%)	3	1	0.104153	4360	2
2018-01-17-3205	pfama1.000	90	0.158172	38256(83.9%)	3	2	0.0341329	1306	2
2018-01-17-3709	pfama1.015	22	0.0386643	85072(90.2%)	1	0	1	85072	2
2018-01-17-3713	pfama1.018	16	0.0281195	50890(93.1%)	1	0	1	50890	2
2018-01-17-3714	pfama1.004	53	0.0931459	48042(89.4%)	2	0	0.685706	33060	2
2018-01-17-3714	pfama1.008	36	0.0632689	48042(89.4%)	2	1	0.314294	14982	2
2018-01-17-3728	pfama1.004	53	0.0931459	52403(83.3%)	1	0	1	52403	2
2018-01-22-3746	pfama1.012	30	0.0527241	33977(76.4%)	2	0	0.578017	20177	2
2018-01-22-3746	pfama1.002	70	0.123023	33977(76.4%)	2	1	0.421983	13800	2
2018-01-22-3747	pfama1.001	72	0.126538	55724(87.6%)	2	0	0.994207	55404	2
2018-01-22-3747	pfama1.042	4	0.00702988	55724(87.6%)	2	1	0.00579328	320	2
2018-01-22-3761	pfama1.006	38	0.0667838	79023(95.1%)	1	0	1	79023	2
2018-01-22-3762	pfama1.007	37	0.0650264	76540(86.6%)	1	0	1	76540	2
2018-01-22-3766	pfama1.003	55	0.0966608	32946(79.3%)	2	0	0.609949	20054	2
2018-01-22-3766	pfama1.000	90	0.158172	32946(79.3%)	2	1	0.390051	12892	2
2018-01-22-3777	pfama1.011	30	0.0527241	61581(86.9%)	2	0	0.919657	56317	2
2018-01-22-3777	pfama1.006	38	0.0667838	61581(86.9%)	2	1	0.0803429	5264	2
2018-01-23-3805	pfama1.001	72	0.126538	427579(74.9%)	1	0	1	427579	3
2018-01-23-3815	pfama1.000	90	0.158172	44451(93.5%)	1	0	1	44451	2
2018-01-23-3816	pfama1.000	90	0.158172	34484(92.9%)	1	0	1	34484	2
2018-01-23-3818	pfama1.009	35	0.0615114	38928(88.9%)	1	0	1	38928	2
2018-01-24-3079	pfama1.013	29	0.0509666	42492(91%)	1	0	1	42492	2
2018-01-24-3095	pfama1.006	38	0.0667838	44989(94.7%)	1	0	1	44989	2
2018-01-24-3096	pfama1.014	29	0.0509666	46745(82.2%)	4	0	0.815912	38020	2
2018-01-24-3096	pfama1.010	34	0.059754	46745(82.2%)	4	1	0.138896	6665	2
2018-01-24-3096	pfama1.030	9	0.0158172	46745(82.2%)	4	2	0.0357968	1611	2
2018-01-24-3096	pfama1.015	22	0.0386643	46745(82.2%)	4	3	0.00939438	449	2
2018-01-24-3315	pfama1.007	37	0.0650264	40550(85.2%)	5	0	0.842848	34157	2
2018-01-24-3315	pfama1.021	14	0.0246046	40550(85.2%)	5	1	0.0854171	3337	2
2018-01-24-3315	pfama1.087	1	0.00175747	40550(85.2%)	5	2	0.0302718	1214	2
2018-01-24-3315	pfama1.015	22	0.0386643	40550(85.2%)	5	3	0.0234423	1104	2
2018-01-24-3315	pfama1.010	34	0.059754	40550(85.2%)	5	4	0.0180204	738	2
2018-01-24-3364	pfama1.017	20	0.0351494	46190(93.3%)	1	0	1	46190	2
2018-01-24-3505	pfama1.032	7	0.0123023	59621(93.6%)	1	0	1	59621	2
2018-01-24-3510	pfama1.024	12	0.0210896	58438(91.9%)	1	0	1	58438	2
2018-01-24-3785	pfama1.033	7	0.0123023	58262(87.8%)	1	0	1	58262	2
2018-01-24-3786	pfama1.004	53	0.0931459	47021(89.3%)	4	0	0.898898	42230	2
2018-01-24-3786	pfama1.005	49	0.086116	47021(89.3%)	4	1	0.0779199	3686	2
2018-01-24-3786	pfama1.003	55	0.0966608	47021(89.3%)	4	2	0.0140041	667	2
2018-01-24-3786	pfama1.001	72	0.126538	47021(89.3%)	4	3	0.00917817	438	2
2018-01-24-3787	pfama1.003	55	0.0966608	41701(92.4%)	1	0	1	41701	2
2018-01-26-3154	pfama1.000	90	0.158172	169479(98.6%)	1	0	1	169479	2
2018-01-29-3164	pfama1.014	29	0.0509666	44103(94.8%)	2	0	0.677784	29906	2
2018-01-29-3164	pfama1.000	90	0.158172	44103(94.8%)	2	1	0.322216	14197	2
2018-01-29-3521	pfama1.000	90	0.158172	66744(90.6%)	1	0	1	66744	2
2018-01-30-3285	pfama1.001	72	0.126538	51907(95%)	4	0	0.366554	20121	2
2018-01-30-3285	pfama1.028	10	0.0175747	51907(95%)	4	1	0.272209	14032	2
2018-01-30-3285	pfama1.010	34	0.059754	51907(95%)	4	2	0.210789	9726	2
2018-01-30-3285	pfama1.036	6	0.0105448	51907(95%)	4	3	0.150448	8028	2
2018-01-30-3523	pfama1.004	53	0.0931459	48505(90.3%)	1	0	1	48505	2
2018-01-30-3525	pfama1.011	30	0.0527241	98910(91.1%)	1	0	1	98910	2
2018-01-30-3677	pfama1.001	72	0.126538	42177(79%)	4	0	0.53568	22588	2
2018-01-30-3677	pfama1.021	14	0.0246046	42177(79%)	4	1	0.299526	12628	2
2018-01-30-3677	pfama1.002	70	0.123023	42177(79%)	4	2	0.110061	4625	2
2018-01-30-3677	pfama1.009	35	0.0615114	42177(79%)	4	3	0.0547332	2336	2
2018-02-05-3540	pfama1.010	34	0.059754	42969(50%)	1	0	1	42969	2
2018-02-05-3541	pfama1.008	36	0.0632689	86903(88.3%)	1	0	1	86903	2
2018-02-05-3542	pfama1.001	72	0.126538	54027(98.3%)	4	0	0.913678	49374	2
2018-02-05-3542	pfama1.026	12	0.0210896	54027(98.3%)	4	1	0.0494217	2662	2
