s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-11-29-3093	pfama1.033	5	1.0	43295(95.2%)	1	0	1.0	43295	2
2017-11-29-3096	pfama1.006	34	0.4146340303391334	52372(90.6%)	3	0	0.9200269290556976	23444	2
2017-11-29-3096	pfama1.015	20	0.2439025666269533	52372(90.6%)	3	1	0.046569739538373095	1218	2
2017-11-29-3096	pfama1.009	28	0.3414634030339133	52372(90.6%)	3	2	0.033403331405929305	867	2
2017-11-29-3315	pfama1.015	20	1.0	2398(92.7%)	1	0	1.0	557	2
2017-11-29-3364	pfama1.016	16	1.0	50961(96.2%)	1	0	1.0	50961	2
2017-12-04-3001	pfama1.003	40	1.0	35571(91.4%)	1	0	1.0	35247	2
2017-12-04-3055	pfama1.003	40	1.0	67927(91.5%)	1	0	1.0	67927	2
2017-12-04-3164	pfama1.013	22	1.0	52943(95.6%)	1	0	1.0	26418	2
2017-12-05-3285	pfama1.001	53	0.47747659118458274	597(89.6%)	3	0	0.7007002793806627	402	2
2017-12-05-3285	pfama1.006	34	0.3063067652794126	597(89.6%)	3	1	0.14993289642027208	83	2
2017-12-05-3285	pfama1.011	24	0.2162166435360048	597(89.6%)	3	2	0.14936682419906525	87	2
2017-12-05-3523	pfama1.004	38	1.0	8(100%)	1	0	1.0	8	1
2017-12-05-3527	pfama1.001	53	1.0	49041(94.3%)	1	0	1.0	49041	2
2017-12-06-3336	pfama1.005	34	1.0	8135(95.7%)	1	0	1.0	7736	1
2017-12-11-3540	pfama1.010	27	1.0	47949(77.2%)	1	0	1.0	47949	2
2017-12-11-3542	pfama1.006	34	0.34343460208157695	26315(96.7%)	3	0	0.8855854836852668	22791	2
2017-12-11-3542	pfama1.018	15	0.1515150918273284	26315(96.7%)	3	1	0.0985739411643013	2708	2
2017-12-11-3542	pfama1.002	50	0.5050503060910945	26315(96.7%)	3	2	0.015840575150431902	456	2
2017-12-11-3546	pfama1.010	27	0.49090910380164754	37416(74.8%)	2	0	0.8319340000000001	32438	2
2017-12-11-3546	pfama1.009	28	0.5090908961983526	37416(74.8%)	2	1	0.16806600000000002	4978	2
2017-12-12-3575	pfama1.001	53	0.7260265702741385	107(93%)	2	0	0.6372553030565286	65	1
2017-12-12-3575	pfama1.015	20	0.27397342972586153	107(93%)	2	1	0.3627446969434715	37	1
