s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-10-23-3154	pfama1.000	64	0.164103	124119(98.4%)	1	0	1	124119	2
2017-10-23-3190	pfama1.002	50	0.128205	44041(93.1%)	1	0	1	44041	2
2017-10-23-3202	pfama1.027	7	0.0179487	35434(81.4%)	3	0	0.570189	20323	2
2017-10-23-3202	pfama1.028	7	0.0179487	35434(81.4%)	3	1	0.310949	10978	2
2017-10-23-3202	pfama1.026	8	0.0205128	35434(81.4%)	3	2	0.118863	4133	2
2017-10-23-3205	pfama1.028	7	0.0179487	54222(92.2%)	2	0	0.767131	41506	2
2017-10-23-3205	pfama1.027	7	0.0179487	54222(92.2%)	2	1	0.232869	12716	2
2017-10-23-3649	pfama1.000	64	0.164103	350(84.7%)	1	0	1	350	2
2017-10-23-3659	pfama1.018	15	0.0384615	63168(75.6%)	2	0	0.533602	34062	2
2017-10-23-3659	pfama1.012	22	0.0564103	63168(75.6%)	2	1	0.466398	29106	2
2017-10-23-3665	pfama1.001	53	0.135897	71529(94.1%)	1	0	1	71529	2
2017-10-24-3672	pfama1.024	9	0.0230769	11(100%)	1	0	1	11	1
2017-10-24-3673	pfama1.010	27	0.0692308	34716(75.1%)	2	0	0.687166	23422	2
2017-10-24-3673	pfama1.005	34	0.0871795	34716(75.1%)	2	1	0.312834	11294	2
2017-10-24-3677	pfama1.001	53	0.135897	36293(85%)	3	0	0.621633	22562	2
2017-10-24-3677	pfama1.019	12	0.0307692	36293(85%)	3	1	0.254805	9247	2
2017-10-24-3677	pfama1.014	20	0.0512821	36293(85%)	3	2	0.123562	4484	2
2017-10-24-3684	pfama1.014	20	0.0512821	25054(89.2%)	1	0	1	25054	3
2017-10-24-3685	pfama1.029	7	0.0179487	2782(97%)	2	0	0.891935	2477	2
2017-10-24-3685	pfama1.030	7	0.0179487	2782(97%)	2	1	0.108065	305	2
2017-10-25-3708	pfama1.005	34	0.0871795	125585(98.4%)	1	0	1	125585	2
2017-10-25-3709	pfama1.015	20	0.0512821	20229(98.9%)	1	0	1	20229	2
2017-10-25-3713	pfama1.022	10	0.025641	25537(94.7%)	1	0	1	25537	4
2017-10-25-3714	pfama1.004	38	0.0974359	30255(97.7%)	2	0	0.989931	29927	2
2017-10-25-3714	pfama1.011	24	0.0615385	30255(97.7%)	2	1	0.0100686	328	2
2017-10-25-3718	pfama1.009	28	0.0717949	92908(91.5%)	1	0	1	92908	2
2017-10-25-3719	pfama1.005	34	0.0871795	89326(98%)	2	0	0.859664	77938	2
2017-10-25-3719	pfama1.016	16	0.0410256	89326(98%)	2	1	0.140336	11388	2
2017-10-25-3720	pfama1.006	34	0.0871795	112486(97.9%)	3	0	0.45944	51605	2
2017-10-25-3720	pfama1.016	16	0.0410256	112486(97.9%)	3	1	0.457589	51512	2
2017-10-25-3720	pfama1.002	50	0.128205	112486(97.9%)	3	2	0.0829709	9369	2
2017-10-25-3728	pfama1.004	38	0.0974359	50928(89.9%)	1	0	1	50928	4
2017-10-30-3746	pfama1.009	28	0.0717949	70041(89.5%)	2	0	0.826212	57854	2
2017-10-30-3746	pfama1.001	53	0.135897	70041(89.5%)	2	1	0.173788	12187	2
2017-10-30-3747	pfama1.002	50	0.128205	51636(90.7%)	1	0	1	51636	2
2017-10-30-3761	pfama1.007	33	0.0846154	193315(98.7%)	1	0	1	193315	2
2017-10-30-3762	pfama1.008	32	0.0820513	15123(81.7%)	7	0	0.940819	14228	1
2017-10-30-3762	pfama1.074	1	0.0025641	15123(81.7%)	7	1	0.0199696	302	1
2017-10-30-3762	pfama1.106	1	0.0025641	15123(81.7%)	7	2	0.00826556	125	1
2017-10-30-3762	pfama1.108	1	0.0025641	15123(81.7%)	7	3	0.00800106	121	1
2017-10-30-3762	pfama1.113	1	0.0025641	15123(81.7%)	7	4	0.00773656	117	1
2017-10-30-3762	pfama1.114	1	0.0025641	15123(81.7%)	7	5	0.00767044	116	1
2017-10-30-3762	pfama1.116	1	0.0025641	15123(81.7%)	7	6	0.00753819	114	1
2017-10-30-3766	pfama1.003	40	0.102564	39266(94.7%)	1	0	1	39266	2
2017-10-30-3773	pfama1.003	40	0.102564	146600(81.7%)	2	0	0.723303	106351	2
2017-10-30-3773	pfama1.008	32	0.0820513	146600(81.7%)	2	1	0.276697	40249	2
2017-10-30-3777	pfama1.007	33	0.0846154	39214(85%)	1	0	1	39214	2
2017-10-31-3785	pfama1.035	5	0.0128205	79561(89.7%)	1	0	1	79561	2
2017-10-31-3786	pfama1.003	40	0.102564	29499(98.3%)	5	0	0.683628	20173	2
2017-10-31-3786	pfama1.002	50	0.128205	29499(98.3%)	5	1	0.169673	4991	2
2017-10-31-3786	pfama1.008	32	0.0820513	29499(98.3%)	5	2	0.0785999	2317	2
2017-10-31-3786	pfama1.004	38	0.0974359	29499(98.3%)	5	3	0.043571	1295	2
2017-10-31-3786	pfama1.005	34	0.0871795	29499(98.3%)	5	4	0.0245278	723	2
2017-10-31-3787	pfama1.003	40	0.102564	75820(89.4%)	1	0	1	75820	2
2017-10-31-3805	pfama1.002	50	0.128205	37907(96.7%)	1	0	1	37907	2
2017-10-31-3816	pfama1.000	64	0.164103	13100(98%)	1	0	1	13100	2
2017-10-31-3818	pfama1.010	27	0.0692308	45025(98.6%)	1	0	1	45025	2
2017-11-01-3079	pfama1.012	22	0.0564103	59388(96.3%)	1	0	1	59388	2
2017-11-01-3093	pfama1.033	5	0.0128205	61649(86.5%)	1	0	1	61649	3
2017-11-01-3096	pfama1.006	34	0.0871795	9069(98.8%)	5	0	0.508215	4609	1
2017-11-01-3096	pfama1.026	8	0.0205128	9069(98.8%)	5	1	0.413607	3751	1
2017-11-01-3096	pfama1.015	20	0.0512821	9069(98.8%)	5	2	0.0309847	281	1
2017-11-01-3096	pfama1.009	28	0.0717949	9069(98.8%)	5	3	0.0292204	265	1
2017-11-01-3096	pfama1.013	22	0.0564103	9069(98.8%)	5	4	0.0179733	163	1
2017-11-01-3313	pfama1.003	40	0.102564	10334(93.8%)	1	0	1	10334	2
2017-11-01-3364	pfama1.016	16	0.0410256	73308(93.6%)	1	0	1	73308	2
2017-11-01-3505	pfama1.034	5	0.0128205	5757(87.4%)	1	0	1	5757	4
2017-11-01-3510	pfama1.025	8	0.0205128	33953(88.7%)	1	0	1	33953	2
2017-11-01-3773	pfama1.008	32	0.0820513	128842(80.3%)	2	0	0.504687	65042	2
2017-11-01-3773	pfama1.003	40	0.102564	128842(80.3%)	2	1	0.495313	63800	2
2017-11-06-3001	pfama1.003	40	0.102564	18724(84.8%)	1	0	1	18724	2
2017-11-06-3055	pfama1.003	40	0.102564	29(85.3%)	1	0	1	29	1
2017-11-06-3162	pfama1.041	2	0.00512821	15071(86.2%)	1	0	1	15071	2
2017-11-06-3163	pfama1.001	53	0.135897	77350(98.3%)	1	0	1	77350	2
2017-11-06-3164	pfama1.013	22	0.0564103	83274(99.4%)	2	0	0.951412	78996	2
2017-11-06-3164	pfama1.000	64	0.164103	83274(99.4%)	2	1	0.0485877	4278	2
2017-11-07-3284	pfama1.006	34	0.0871795	35375(97%)	2	0	0.932424	32305	2
2017-11-07-3284	pfama1.023	10	0.025641	35375(97%)	2	1	0.0675764	3070	2
2017-11-07-3285	pfama1.011	24	0.0615385	29(96.7%)	2	0	0.62069	18	1
2017-11-07-3285	pfama1.006	34	0.0871795	29(96.7%)	2	1	0.37931	11	1
2017-11-07-3523	pfama1.004	38	0.0974359	30387(97.3%)	1	0	1	30387	2
2017-11-07-3527	pfama1.001	53	0.135897	657(83.7%)	1	0	1	657	4
2017-11-08-3336	pfama1.005	34	0.0871795	18775(96%)	1	0	1	18775	4
2017-11-08-3529	pfama1.016	16	0.0410256	355(81.6%)	1	0	1	355	4
2017-11-13-3541	pfama1.011	24	0.0615385	66959(93.8%)	1	0	1	66959	2
2017-11-13-3542	pfama1.000	64	0.164103	94(83.2%)	2	0	0.580483	54	2
2017-11-13-3542	pfama1.024	9	0.0230769	94(83.2%)	2	1	0.419517	40	2
2017-11-13-3547	pfama1.007	33	0.0846154	31579(95%)	1	0	1	31579	2
2017-11-13-3557	pfama1.020	11	0.0282051	119407(99.5%)	1	0	1	119407	2
2017-11-13-3602	pfama1.000	64	0.164103	5055(96.2%)	7	0	0.348309	1745	2
2017-11-13-3602	pfama1.017	15	0.0384615	5055(96.2%)	7	1	0.316032	1590	2
2017-11-13-3602	pfama1.020	11	0.0282051	5055(96.2%)	7	2	0.130212	652	2
2017-11-13-3602	pfama1.007	33	0.0846154	5055(96.2%)	7	3	0.129837	680	2
2017-11-13-3602	pfama1.023	10	0.025641	5055(96.2%)	7	4	0.0332024	173	2
2017-11-13-3602	pfama1.001	53	0.135897	5055(96.2%)	7	5	0.0222352	112	2
2017-11-13-3602	pfama1.005	34	0.0871795	5055(96.2%)	7	6	0.0201722	103	2
2017-11-13-3604	pfama1.013	22	0.0564103	4366(52.8%)	3	0	0.512869	1864	2
2017-11-13-3604	pfama1.010	27	0.0692308	4366(52.8%)	3	1	0.340667	1806	2
2017-11-13-3604	pfama1.002	50	0.128205	4366(52.8%)	3	2	0.146464	696	2
2017-11-13-3719	pfama1.016	16	0.0410256	44534(99.2%)	2	0	0.957328	42394	2
2017-11-13-3719	pfama1.005	34	0.0871795	44534(99.2%)	2	1	0.0426723	2140	2
2017-11-14-3578	pfama1.020	11	0.0282051	4084(95%)	8	0	0.333149	1353	2
2017-11-14-3578	pfama1.012	22	0.0564103	4084(95%)	8	1	0.207364	860	2
2017-11-14-3578	pfama1.009	28	0.0717949	4084(95%)	8	2	0.194251	792	2
2017-11-14-3578	pfama1.037	5	0.0128205	4084(95%)	8	3	0.111269	447	2
2017-11-14-3578	pfama1.022	10	0.025641	4084(95%)	8	4	0.0734984	299	2
2017-11-14-3578	pfama1.013	22	0.0564103	4084(95%)	8	5	0.0496206	205	2
2017-11-14-3578	pfama1.011	24	0.0615385	4084(95%)	8	6	0.0195558	80	2
2017-11-14-3578	pfama1.007	33	0.0846154	4084(95%)	8	7	0.0112922	48	2
2017-11-14-3579	pfama1.032	5	0.0128205	9454(97.4%)	1	0	1	9454	2
2017-11-14-3580	pfama1.007	33	0.0846154	68325(90.9%)	1	0	1	68325	2
2017-11-14-3612	pfama1.009	28	0.0717949	35002(68.3%)	2	0	0.540348	18924	2
2017-11-14-3612	pfama1.000	64	0.164103	35002(68.3%)	2	1	0.459652	16078	2
2017-11-14-3614	pfama1.001	53	0.135897	1273(93.4%)	1	0	1	1273	2
2017-11-14-3615	pfama1.005	34	0.0871795	1621(94.9%)	1	0	1	1621	2
2017-11-14-3616	pfama1.001	53	0.135897	20759(99.2%)	1	0	1	20759	2
2017-11-14-3617	pfama1.007	33	0.0846154	4649(97.1%)	1	0	1	4649	2
2017-11-15-3627	pfama1.006	34	0.0871795	49822(93%)	1	0	1	49822	2
2017-11-15-3630	pfama1.008	32	0.0820513	15786(99.1%)	1	0	1	15786	2
2017-11-15-3642	pfama1.001	53	0.135897	20003(95.1%)	1	0	1	20003	2
2017-11-17-3779	pfama1.009	28	0.0717949	201966(99%)	1	0	1	201966	2
2017-11-20-3154	pfama1.000	64	0.164103	98726(98.1%)	1	0	1	98726	2
2017-11-20-3190	pfama1.002	50	0.128205	43552(97.5%)	1	0	1	43552	2
2017-11-20-3202	pfama1.028	7	0.0179487	510(92.1%)	2	0	0.771226	394	2
2017-11-20-3202	pfama1.027	7	0.0179487	510(92.1%)	2	1	0.228774	116	2
2017-11-20-3205	pfama1.028	7	0.0179487	15690(66.5%)	2	0	0.76737	12003	2
2017-11-20-3205	pfama1.000	64	0.164103	15690(66.5%)	2	1	0.23263	3687	2
2017-11-20-3649	pfama1.000	64	0.164103	32218(69.1%)	1	0	1	32218	2
2017-11-20-3659	pfama1.018	15	0.0384615	8379(98.7%)	1	0	1	8379	2
2017-11-20-3661	pfama1.007	33	0.0846154	377873(78.2%)	1	0	1	377873	3
2017-11-20-3665	pfama1.001	53	0.135897	122188(98.4%)	1	0	1	122188	2
2017-11-21-3672	pfama1.024	9	0.0230769	39262(96.6%)	2	0	0.95777	37604	2
2017-11-21-3672	pfama1.003	40	0.102564	39262(96.6%)	2	1	0.0422305	1658	2
2017-11-21-3673	pfama1.005	34	0.0871795	48343(94.2%)	1	0	1	48343	2
2017-11-21-3677	pfama1.014	20	0.0512821	163(90.6%)	3	0	0.551149	89	2
2017-11-21-3677	pfama1.010	27	0.0692308	163(90.6%)	3	1	0.322742	54	2
2017-11-21-3677	pfama1.019	12	0.0307692	163(90.6%)	3	2	0.126108	20	2
2017-11-21-3685	pfama1.030	7	0.0179487	26131(88.6%)	2	0	0.771062	20973	2
2017-11-21-3685	pfama1.029	7	0.0179487	26131(88.6%)	2	1	0.228938	5158	2
2017-11-22-3708	pfama1.005	34	0.0871795	152795(98.7%)	1	0	1	152795	2
2017-11-22-3709	pfama1.015	20	0.0512821	70296(95.7%)	1	0	1	70296	2
2017-11-22-3713	pfama1.022	10	0.025641	59681(95.7%)	1	0	1	59681	2
2017-11-22-3714	pfama1.011	24	0.0615385	10434(97.2%)	2	0	0.835495	8957	2
2017-11-22-3714	pfama1.004	38	0.0974359	10434(97.2%)	2	1	0.164505	1477	2
2017-11-22-3719	pfama1.016	16	0.0410256	21284(93.2%)	1	0	1	21284	2
2017-11-22-3720	pfama1.002	50	0.128205	41802(91.7%)	2	0	0.663215	28706	2
2017-11-22-3720	pfama1.016	16	0.0410256	41802(91.7%)	2	1	0.336785	13096	2
2017-11-22-3728	pfama1.004	38	0.0974359	48475(92.9%)	1	0	1	48475	2
2017-11-27-3746	pfama1.001	53	0.135897	28580(95.2%)	2	0	0.711447	20407	2
2017-11-27-3746	pfama1.009	28	0.0717949	28580(95.2%)	2	1	0.288553	8173	2
2017-11-27-3747	pfama1.002	50	0.128205	8600(97.7%)	1	0	1	8600	2
2017-11-27-3758	pfama1.017	15	0.0384615	77539(86.5%)	1	0	1	77539	3
2017-11-27-3761	pfama1.007	33	0.0846154	7545(98.5%)	1	0	1	7545	2
2017-11-27-3766	pfama1.000	64	0.164103	46873(87.6%)	2	0	0.542683	24854	2
2017-11-27-3766	pfama1.003	40	0.102564	46873(87.6%)	2	1	0.457317	22019	2
2017-11-27-3773	pfama1.015	20	0.0512821	42730(91.7%)	1	0	1	42730	2
2017-11-27-3777	pfama1.007	33	0.0846154	36167(79%)	3	0	0.472778	16785	2
2017-11-27-3777	pfama1.039	4	0.0102564	36167(79%)	3	1	0.385861	13424	2
2017-11-27-3777	pfama1.012	22	0.0564103	36167(79%)	3	2	0.141361	5958	2
2017-11-27-3779	pfama1.009	28	0.0717949	80097(80.9%)	1	0	1	80097	3
2017-11-28-3783	pfama1.003	40	0.102564	32887(89.4%)	1	0	1	32887	2
2017-11-28-3785	pfama1.035	5	0.0128205	49324(59%)	1	0	1	49324	2
2017-11-28-3786	pfama1.005	34	0.0871795	20820(87.9%)	3	0	0.534104	11297	2
2017-11-28-3786	pfama1.009	28	0.0717949	20820(87.9%)	3	1	0.42688	8758	2
2017-11-28-3786	pfama1.003	40	0.102564	20820(87.9%)	3	2	0.0390154	765	2
2017-11-28-3787	pfama1.003	40	0.102564	99119(94.4%)	1	0	1	99119	2
2017-11-28-3805	pfama1.002	50	0.128205	1411(97.6%)	1	0	1	1411	2
2017-11-28-3816	pfama1.000	64	0.164103	2359(95.2%)	1	0	1	2359	2
2017-11-28-3818	pfama1.010	27	0.0692308	50822(96.9%)	1	0	1	50822	2
2017-11-29-3079	pfama1.012	22	0.0564103	46524(92.1%)	1	0	1	46524	2
2017-11-29-3093	pfama1.033	5	0.0128205	43295(95.2%)	1	0	1	43295	2
2017-11-29-3096	pfama1.006	34	0.0871795	52372(90.6%)	5	0	0.449336	23444	2
2017-11-29-3096	pfama1.025	8	0.0205128	52372(90.6%)	5	1	0.421121	22141	2
2017-11-29-3096	pfama1.026	8	0.0205128	52372(90.6%)	5	2	0.0904842	4702	2
2017-11-29-3096	pfama1.015	20	0.0512821	52372(90.6%)	5	3	0.0227444	1218	2
2017-11-29-3096	pfama1.009	28	0.0717949	52372(90.6%)	5	4	0.016314	867	2
2017-11-29-3315	pfama1.019	12	0.0307692	2398(92.7%)	2	0	0.763332	1841	2
2017-11-29-3315	pfama1.015	20	0.0512821	2398(92.7%)	2	1	0.236668	557	2
2017-11-29-3364	pfama1.016	16	0.0410256	50961(96.2%)	1	0	1	50961	2
2017-11-29-3510	pfama1.025	8	0.0205128	50869(86.1%)	1	0	1	50869	2
2017-12-04-3001	pfama1.003	40	0.102564	35571(91.4%)	2	0	0.990943	35247	2
2017-12-04-3001	pfama1.102	1	0.0025641	35571(91.4%)	2	1	0.00905722	324	2
2017-12-04-3055	pfama1.003	40	0.102564	67927(91.5%)	1	0	1	67927	2
2017-12-04-3164	pfama1.013	22	0.0564103	52943(95.6%)	2	0	0.5016	26418	2
2017-12-04-3164	pfama1.000	64	0.164103	52943(95.6%)	2	1	0.4984	26525	2
2017-12-05-3284	pfama1.023	10	0.025641	49041(85.8%)	1	0	1	49041	2
2017-12-05-3285	pfama1.001	53	0.135897	597(89.6%)	5	0	0.670903	402	2
2017-12-05-3285	pfama1.006	34	0.0871795	597(89.6%)	5	1	0.143557	83	2
2017-12-05-3285	pfama1.011	24	0.0615385	597(89.6%)	5	2	0.143015	87	2
2017-12-05-3285	pfama1.039	4	0.0102564	597(89.6%)	5	3	0.0216211	13	2
2017-12-05-3285	pfama1.031	6	0.0153846	597(89.6%)	5	4	0.0209034	12	2
2017-12-05-3523	pfama1.004	38	0.0974359	8(100%)	1	0	1	8	1
2017-12-05-3527	pfama1.001	53	0.135897	49041(94.3%)	1	0	1	49041	2
2017-12-06-3336	pfama1.005	34	0.0871795	8135(95.7%)	4	0	0.950953	7736	1
2017-12-06-3336	pfama1.072	1	0.0025641	8135(95.7%)	4	1	0.0211432	172	1
2017-12-06-3336	pfama1.078	1	0.0025641	8135(95.7%)	4	2	0.0157345	128	1
2017-12-06-3336	pfama1.090	1	0.0025641	8135(95.7%)	4	3	0.0121696	99	1
