s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2018-04-10-3685	pfama1.182	1	0.0013624	68776(66%)	3	1	0.00784236	576	2
2018-04-10-3685	pfama1.207	1	0.0013624	68776(66%)	3	2	0.00717921	469	2
2018-04-11-3665	pfama1.002	95	0.129428	54236(91.5%)	2	0	0.992154	53810	2
2018-04-11-3665	pfama1.038	6	0.00817439	54236(91.5%)	2	1	0.00784611	426	2
2018-04-11-3708	pfama1.003	71	0.0967302	84545(85.8%)	1	0	1	84545	2
2018-04-11-3709	pfama1.012	40	0.0544959	43432(92.5%)	1	0	1	43432	2
2018-04-11-3713	pfama1.016	24	0.0326975	89064(87.1%)	1	0	1	89064	2
2018-04-11-3714	pfama1.008	50	0.0681199	38737(87.4%)	4	0	0.975605	37792	1
2018-04-11-3714	pfama1.145	1	0.0013624	38737(87.4%)	4	1	0.0113586	440	1
2018-04-11-3714	pfama1.202	1	0.0013624	38737(87.4%)	4	2	0.00727986	282	1
2018-04-11-3714	pfama1.260	1	0.0013624	38737(87.4%)	4	3	0.00575677	223	1
2018-04-11-3728	pfama1.006	54	0.0735695	48352(90.6%)	1	0	1	48352	2
2018-04-16-3746	pfama1.009	50	0.0681199	39928(79.6%)	2	0	0.684827	27402	2
2018-04-16-3746	pfama1.002	95	0.129428	39928(79.6%)	2	1	0.315173	12526	2
2018-04-16-3747	pfama1.001	107	0.145777	46047(90.4%)	2	0	0.992864	45722	2
2018-04-16-3747	pfama1.037	7	0.00953678	46047(90.4%)	2	1	0.00713647	325	2
2018-04-16-3761	pfama1.005	56	0.0762943	87770(85.7%)	1	0	1	87770	2
2018-04-16-3766	pfama1.000	125	0.1703	65132(63.4%)	1	0	1	65132	2
2018-04-16-3777	pfama1.007	50	0.0681199	61828(86%)	2	0	0.926409	57251	2
2018-04-16-3777	pfama1.013	39	0.0531335	61828(86%)	2	1	0.0735905	4577	2
2018-04-17-3805	pfama1.001	107	0.145777	55517(91.7%)	8	0	0.927464	51490	1
2018-04-17-3805	pfama1.117	1	0.0013624	55517(91.7%)	8	1	0.0181746	1009	1
2018-04-17-3805	pfama1.054	2	0.0027248	55517(91.7%)	8	2	0.0134914	749	1
2018-04-17-3805	pfama1.156	1	0.0013624	55517(91.7%)	8	3	0.00981681	545	1
2018-04-17-3805	pfama1.158	1	0.0013624	55517(91.7%)	8	4	0.00956464	531	1
2018-04-17-3805	pfama1.059	2	0.0027248	55517(91.7%)	8	5	0.00796153	442	1
2018-04-17-3805	pfama1.191	1	0.0013624	55517(91.7%)	8	6	0.00760128	422	1
2018-04-17-3805	pfama1.066	2	0.0027248	55517(91.7%)	8	7	0.00592611	329	1
2018-04-17-3818	pfama1.007	50	0.0681199	43106(90.2%)	1	0	1	43106	2
2018-04-18-3095	pfama1.005	56	0.0762943	45618(91.4%)	1	0	1	45618	2
2018-04-18-3096	pfama1.019	22	0.0299728	32195(75.5%)	4	0	0.727727	23407	2
2018-04-18-3096	pfama1.011	47	0.0640327	32195(75.5%)	4	1	0.239583	7755	2
2018-04-18-3096	pfama1.010	49	0.0667575	32195(75.5%)	4	2	0.0252854	796	2
2018-04-18-3096	pfama1.012	40	0.0544959	32195(75.5%)	4	3	0.00740436	237	2
2018-04-18-3315	pfama1.010	49	0.0667575	38592(81.8%)	2	0	0.894176	34424	2
2018-04-18-3315	pfama1.014	39	0.0531335	38592(81.8%)	2	1	0.105824	4168	2
2018-04-18-3364	pfama1.017	23	0.0313351	77955(92%)	1	0	1	77955	2
2018-04-18-3505	pfama1.035	7	0.00953678	87186(86.6%)	1	0	1	87186	2
2018-04-18-3506	pfama1.008	50	0.0681199	43566(91.9%)	2	0	0.990885	43167	2
2018-04-18-3506	pfama1.013	39	0.0531335	43566(91.9%)	2	1	0.00911471	399	2
2018-04-18-3510	pfama1.027	12	0.0163488	67254(89.6%)	1	0	1	67254	2
2018-04-18-3785	pfama1.028	11	0.0149864	37129(92.5%)	2	0	0.985962	36613	2
2018-04-18-3785	pfama1.000	125	0.1703	37129(92.5%)	2	1	0.0140383	516	2
2018-04-18-3787	pfama1.004	66	0.0899183	75735(84.6%)	1	0	1	75735	2
2018-04-18-3816	pfama1.000	125	0.1703	44464(89.4%)	1	0	1	44464	2
2018-04-19-3786	pfama1.003	71	0.0967302	34722(88.6%)	4	0	0.895799	31107	2
2018-04-19-3786	pfama1.006	54	0.0735695	34722(88.6%)	4	1	0.0453538	1561	2
2018-04-19-3786	pfama1.009	50	0.0681199	34722(88.6%)	4	2	0.0319204	1113	2
2018-04-19-3786	pfama1.001	107	0.145777	34722(88.6%)	4	3	0.0269267	941	2
2018-04-23-3164	pfama1.000	125	0.1703	22091(96.8%)	1	0	1	22091	2
2018-04-24-3523	pfama1.006	54	0.0735695	85678(84.2%)	1	0	1	85678	2
2018-04-24-3527	pfama1.002	95	0.129428	76225(86.4%)	1	0	1	76225	2
2018-04-25-3249	pfama1.000	125	0.1703	49259(88.1%)	2	0	0.987495	48643	1
2018-04-25-3249	pfama1.050	2	0.0027248	49259(88.1%)	2	1	0.0125053	616	1
2018-04-26-3285	pfama1.010	49	0.0667575	33835(73.8%)	5	0	0.637728	21626	2
2018-04-26-3285	pfama1.023	19	0.0258856	33835(73.8%)	5	1	0.266178	8969	2
2018-04-26-3285	pfama1.008	50	0.0681199	33835(73.8%)	5	2	0.0462798	1538	2
2018-04-26-3285	pfama1.001	107	0.145777	33835(73.8%)	5	3	0.0285193	966	2
2018-04-26-3285	pfama1.033	9	0.0122616	33835(73.8%)	5	4	0.0212946	736	2
2018-04-30-3540	pfama1.007	50	0.0681199	44021(89.2%)	1	0	1	44021	2
2018-04-30-3541	pfama1.008	50	0.0681199	42309(85.9%)	1	0	1	42309	1
2018-04-30-3542	pfama1.030	10	0.013624	50475(82.8%)	3	0	0.658249	33222	2
2018-04-30-3542	pfama1.006	54	0.0735695	50475(82.8%)	3	1	0.327226	16519	2
2018-04-30-3542	pfama1.015	27	0.0367847	50475(82.8%)	3	2	0.014525	734	2
2018-04-30-3546	pfama1.007	50	0.0681199	63703(85%)	2	0	0.991103	63137	2
2018-04-30-3546	pfama1.056	2	0.0027248	63703(85%)	2	1	0.00889713	566	2
2018-05-01-3577	pfama1.000	125	0.1703	42062(88.3%)	3	0	0.932504	39223	1
2018-05-01-3577	pfama1.087	1	0.0013624	42062(88.3%)	3	1	0.0582236	2449	1
2018-05-01-3577	pfama1.160	1	0.0013624	42062(88.3%)	3	2	0.00927203	390	1
2018-05-01-3578	pfama1.029	11	0.0149864	35579(72.8%)	9	0	0.467174	16658	2
2018-05-01-3578	pfama1.021	21	0.0286104	35579(72.8%)	9	1	0.223692	7929	2
2018-05-01-3578	pfama1.005	56	0.0762943	35579(72.8%)	9	2	0.128556	4534	2
2018-05-01-3578	pfama1.008	50	0.0681199	35579(72.8%)	9	3	0.0578223	2025	2
2018-05-01-3578	pfama1.011	47	0.0640327	35579(72.8%)	9	4	0.0478142	1743	2
2018-05-01-3578	pfama1.007	50	0.0681199	35579(72.8%)	9	5	0.030982	1120	2
2018-05-01-3578	pfama1.016	24	0.0326975	35579(72.8%)	9	6	0.0249285	883	2
2018-05-01-3578	pfama1.013	39	0.0531335	35579(72.8%)	9	7	0.0102637	372	2
2018-05-01-3578	pfama1.009	50	0.0681199	35579(72.8%)	9	8	0.0087677	315	2
2018-05-01-3579	pfama1.032	9	0.0122616	74496(85.9%)	1	0	1	74496	2
2018-05-01-3602	pfama1.021	21	0.0286104	42625(89.5%)	5	0	0.951809	40570	2
2018-05-01-3602	pfama1.003	71	0.0967302	42625(89.5%)	5	1	0.022268	951	2
2018-05-01-3602	pfama1.000	125	0.1703	42625(89.5%)	5	2	0.00953763	406	2
2018-05-01-3602	pfama1.169	1	0.0013624	42625(89.5%)	5	3	0.00890146	379	2
2018-05-01-3602	pfama1.045	3	0.00408719	42625(89.5%)	5	4	0.00748388	319	2
2018-05-01-3604	pfama1.002	95	0.129428	24128(80.8%)	9	0	0.374124	9015	2
2018-05-01-3604	pfama1.000	125	0.1703	24128(80.8%)	9	1	0.187097	4556	2
2018-05-01-3604	pfama1.007	50	0.0681199	24128(80.8%)	9	2	0.103248	2445	2
2018-05-01-3604	pfama1.020	22	0.0299728	24128(80.8%)	9	3	0.0994767	2412	2
2018-05-01-3604	pfama1.003	71	0.0967302	24128(80.8%)	9	4	0.0795953	1929	2
2018-05-01-3604	pfama1.009	50	0.0681199	24128(80.8%)	9	5	0.067773	1658	2
2018-05-01-3604	pfama1.012	40	0.0544959	24128(80.8%)	9	6	0.0409545	987	2
2018-05-01-3604	pfama1.044	3	0.00408719	24128(80.8%)	9	7	0.0351977	821	2
2018-05-01-3604	pfama1.040	5	0.00681199	24128(80.8%)	9	8	0.0125335	305	2
2018-05-01-3614	pfama1.002	95	0.129428	39161(86.2%)	2	0	0.955161	37373	2
2018-05-01-3614	pfama1.039	5	0.00681199	39161(86.2%)	2	1	0.0448394	1788	2
2018-05-07-3122	pfama1.001	107	0.145777	43290(52.9%)	3	0	0.907302	38075	2
2018-05-07-3122	pfama1.085	1	0.0013624	43290(52.9%)	3	1	0.06125	4098	2
2018-05-07-3122	pfama1.095	1	0.0013624	43290(52.9%)	3	2	0.0314477	1117	2
2018-05-07-3148	pfama1.001	107	0.145777	99988(87.8%)	2	0	0.994319	99421	2
2018-05-07-3148	pfama1.072	2	0.0027248	99988(87.8%)	2	1	0.00568096	567	2
2018-05-07-3190	pfama1.001	107	0.145777	77951(85%)	1	0	1	77951	2
2018-05-07-3202	pfama1.022	19	0.0258856	46778(88.1%)	1	0	1	46778	2
2018-05-07-3205	pfama1.022	19	0.0258856	53831(55.4%)	1	0	1	53831	2
2018-05-07-3659	pfama1.013	39	0.0531335	75741(91.3%)	2	0	0.895292	67734	2
2018-05-07-3659	pfama1.018	23	0.0313351	75741(91.3%)	2	1	0.104708	8007	2
2018-05-07-3665	pfama1.002	95	0.129428	80841(88.1%)	1	0	1	80841	2
2018-05-08-3672	pfama1.004	66	0.0899183	70917(85.5%)	1	0	1	70917	2
2018-05-08-3673	pfama1.003	71	0.0967302	44703(87.9%)	6	0	0.892222	39885	1
2018-05-08-3673	pfama1.083	1	0.0013624	44703(87.9%)	6	1	0.0750733	3356	1
2018-05-08-3673	pfama1.136	1	0.0013624	44703(87.9%)	6	2	0.0126613	566	1
2018-05-08-3673	pfama1.061	2	0.0027248	44703(87.9%)	6	3	0.00773997	346	1
2018-05-08-3673	pfama1.233	1	0.0013624	44703(87.9%)	6	4	0.00659911	295	1
2018-05-08-3673	pfama1.053	2	0.0027248	44703(87.9%)	6	5	0.00570432	255	1
2018-05-08-3685	pfama1.031	10	0.013624	35719(76.8%)	2	0	0.801607	28636	2
2018-05-08-3685	pfama1.018	23	0.0313351	35719(76.8%)	2	1	0.198393	7083	2
2018-05-09-3708	pfama1.003	71	0.0967302	62133(93.2%)	1	0	1	62133	2
2018-05-09-3709	pfama1.012	40	0.0544959	79433(86.8%)	1	0	1	79433	2
2018-05-09-3713	pfama1.016	24	0.0326975	82769(92%)	1	0	1	82769	2
2018-05-09-3714	pfama1.006	54	0.0735695	40530(77.9%)	2	0	0.536516	21745	1
2018-05-09-3714	pfama1.008	50	0.0681199	40530(77.9%)	2	1	0.463484	18785	1
2018-05-09-3728	pfama1.006	54	0.0735695	76985(84.9%)	2	0	0.993071	76450	2
2018-05-09-3728	pfama1.063	2	0.0027248	76985(84.9%)	2	1	0.00692868	535	2
2018-05-14-3746	pfama1.009	50	0.0681199	41527(85.9%)	2	0	0.938269	39027	2
2018-05-14-3746	pfama1.002	95	0.129428	41527(85.9%)	2	1	0.0617309	2500	2
2018-05-14-3747	pfama1.001	107	0.145777	80995(91.9%)	1	0	1	80995	2
2018-05-14-3761	pfama1.000	125	0.1703	30329(88%)	2	0	0.994296	30156	1
2018-05-14-3761	pfama1.071	2	0.0027248	30329(88%)	2	1	0.00570411	173	1
2018-05-14-3766	pfama1.004	66	0.0899183	58688(83.1%)	2	0	0.89605	52762	2
2018-05-14-3766	pfama1.000	125	0.1703	58688(83.1%)	2	1	0.10395	5926	2
2018-05-14-3777	pfama1.015	27	0.0367847	57484(69%)	2	0	0.657515	35795	2
2018-05-14-3777	pfama1.005	56	0.0762943	57484(69%)	2	1	0.342485	21689	2
2018-05-15-3785	pfama1.028	11	0.0149864	66759(90%)	2	0	0.588741	39360	2
2018-05-15-3785	pfama1.000	125	0.1703	66759(90%)	2	1	0.411259	27399	2
2018-05-15-3786	pfama1.001	107	0.145777	39420(78.6%)	4	0	0.519781	20531	2
2018-05-15-3786	pfama1.003	71	0.0967302	39420(78.6%)	4	1	0.401857	15813	2
2018-05-15-3786	pfama1.006	54	0.0735695	39420(78.6%)	4	2	0.0615022	2414	2
2018-05-15-3786	pfama1.009	50	0.0681199	39420(78.6%)	4	3	0.0168599	662	2
2018-05-15-3787	pfama1.004	66	0.0899183	78414(87.3%)	2	0	0.993965	77940	2
2018-05-15-3787	pfama1.249	1	0.0013624	78414(87.3%)	2	1	0.00603511	474	2
2018-05-15-3805	pfama1.001	107	0.145777	55241(84.3%)	1	0	1	55241	2
2018-05-15-3808	pfama1.000	125	0.1703	45581(87%)	4	0	0.674131	30731	2
2018-05-15-3808	pfama1.014	39	0.0531335	45581(87%)	4	1	0.256289	11760	2
2018-05-15-3808	pfama1.008	50	0.0681199	45581(87%)	4	2	0.0364107	1609	2
2018-05-15-3808	pfama1.025	17	0.0231608	45581(87%)	4	3	0.033169	1481	2
2018-05-15-3816	pfama1.000	125	0.1703	43431(89.8%)	2	0	0.984804	42767	2
2018-05-15-3816	pfama1.124	1	0.0013624	43431(89.8%)	2	1	0.0151963	664	2
2018-05-15-3818	pfama1.007	50	0.0681199	70914(83.3%)	1	0	1	70914	2
2018-05-16-3095	pfama1.005	56	0.0762943	34511(89.5%)	2	0	0.994176	34310	1
2018-05-16-3095	pfama1.257	1	0.0013624	34511(89.5%)	2	1	0.00582423	201	1
2018-05-16-3096	pfama1.010	49	0.0667575	43267(92.3%)	1	0	1	43267	2
2018-05-16-3315	pfama1.024	18	0.0245232	45767(87.2%)	2	0	0.941948	43054	2
2018-05-16-3315	pfama1.014	39	0.0531335	45767(87.2%)	2	1	0.0580519	2713	2
2018-05-16-3364	pfama1.017	23	0.0313351	53301(87.6%)	1	0	1	53301	2
2018-05-16-3505	pfama1.035	7	0.00953678	44938(64.5%)	1	0	1	44938	2
2018-05-16-3506	pfama1.008	50	0.0681199	35083(62.7%)	1	0	1	35083	2
2018-05-16-3510	pfama1.027	12	0.0163488	34644(66.7%)	2	0	0.518523	18044	2
2018-05-16-3510	pfama1.011	47	0.0640327	34644(66.7%)	2	1	0.481477	16600	2
2018-05-21-3164	pfama1.000	125	0.1703	41165(90.1%)	1	0	1	41165	2
2018-05-21-3808	pfama1.000	125	0.1703	15369(71.6%)	4	0	0.453848	6978	2
2018-05-21-3808	pfama1.025	17	0.0231608	15369(71.6%)	4	1	0.302682	4650	2
2018-05-21-3808	pfama1.014	39	0.0531335	15369(71.6%)	4	2	0.175175	2692	2
2018-05-21-3808	pfama1.008	50	0.0681199	15369(71.6%)	4	3	0.0682953	1049	2
2018-05-22-3285	pfama1.023	19	0.0258856	28486(68.2%)	6	0	0.418337	11936	2
2018-05-22-3285	pfama1.033	9	0.0122616	28486(68.2%)	6	1	0.206401	5894	2
2018-05-22-3285	pfama1.010	49	0.0667575	28486(68.2%)	6	2	0.155165	4374	2
2018-05-22-3285	pfama1.001	107	0.145777	28486(68.2%)	6	3	0.090582	2593	2
2018-05-22-3285	pfama1.002	95	0.129428	28486(68.2%)	6	4	0.0856601	2428	2
2018-05-22-3285	pfama1.008	50	0.0681199	28486(68.2%)	6	5	0.0438552	1261	2
2018-05-22-3393	pfama1.004	66	0.0899183	42083(90.3%)	1	0	1	42083	2
2018-05-22-3527	pfama1.002	95	0.129428	54247(88.2%)	1	0	1	54247	2
2018-05-23-3525	pfama1.015	27	0.0367847	29603(88.2%)	3	0	0.983887	29126	1
2018-05-23-3525	pfama1.166	1	0.0013624	29603(88.2%)	3	1	0.00915448	271	1
2018-05-23-3525	pfama1.216	1	0.0013624	29603(88.2%)	3	2	0.00695875	206	1
2018-05-28-3393	pfama1.004	66	0.0899183	56711(98.3%)	1	0	1	56711	2
2018-05-28-3541	pfama1.008	50	0.0681199	52192(85.4%)	1	0	1	52192	2
2018-05-28-3542	pfama1.025	17	0.0231608	38547(87.9%)	2	0	0.978088	37716	2
2018-05-28-3542	pfama1.015	27	0.0367847	38547(87.9%)	2	1	0.0219119	831	2
2018-05-28-3546	pfama1.007	50	0.0681199	40190(86.2%)	3	0	0.969644	38970	1
2018-05-28-3546	pfama1.051	2	0.0027248	40190(86.2%)	3	1	0.0232894	936	1
2018-05-28-3546	pfama1.212	1	0.0013624	40190(86.2%)	3	2	0.00706643	284	1
2018-05-28-3570	pfama1.000	125	0.1703	38902(90.8%)	1	0	1	38902	2
2018-05-28-3614	pfama1.002	95	0.129428	58162(78.1%)	1	0	1	58162	2
2018-05-28-3616	pfama1.002	95	0.129428	58365(88.3%)	1	0	1	58365	2
2018-05-29-3575	pfama1.000	125	0.1703	19584(81.9%)	1	0	1	19584	2
2018-05-29-3577	pfama1.000	125	0.1703	36996(86.6%)	5	0	0.95513	35336	1
2018-05-29-3577	pfama1.118	1	0.0013624	36996(86.6%)	5	1	0.018083	669	1
2018-05-29-3577	pfama1.143	1	0.0013624	36996(86.6%)	5	2	0.0115958	429	1
2018-05-29-3577	pfama1.058	2	0.0027248	36996(86.6%)	5	3	0.00943345	349	1
2018-05-29-3577	pfama1.071	2	0.0027248	36996(86.6%)	5	4	0.00575738	213	1
2018-05-29-3578	pfama1.009	50	0.0681199	15858(69.9%)	9	0	0.315614	5005	1
2018-05-29-3578	pfama1.003	71	0.0967302	15858(69.9%)	9	1	0.210871	3344	1
2018-05-29-3578	pfama1.000	125	0.1703	15858(69.9%)	9	2	0.137155	2175	1
2018-05-29-3578	pfama1.011	47	0.0640327	15858(69.9%)	9	3	0.114642	1818	1
2018-05-29-3578	pfama1.008	50	0.0681199	15858(69.9%)	9	4	0.072897	1156	1
2018-05-29-3578	pfama1.021	21	0.0286104	15858(69.9%)	9	5	0.0467272	741	1
2018-05-29-3578	pfama1.016	24	0.0326975	15858(69.9%)	9	6	0.0446462	708	1
2018-05-29-3578	pfama1.007	50	0.0681199	15858(69.9%)	9	7	0.0435112	690	1
2018-05-29-3578	pfama1.018	23	0.0313351	15858(69.9%)	9	8	0.0139362	221	1
2018-05-29-3580	pfama1.005	56	0.0762943	34475(86%)	2	0	0.990167	34136	1
2018-05-29-3580	pfama1.155	1	0.0013624	34475(86%)	2	1	0.00983321	339	1
2018-05-29-3602	pfama1.021	21	0.0286104	78192(89.6%)	3	0	0.983403	76906	2
2018-05-29-3602	pfama1.000	125	0.1703	78192(89.6%)	3	1	0.00937504	741	2
2018-05-29-3602	pfama1.204	1	0.0013624	78192(89.6%)	3	2	0.00722154	545	2
2018-05-29-3604	pfama1.007	50	0.0681199	28843(61.9%)	11	0	0.306469	8825	2
2018-05-29-3604	pfama1.020	22	0.0299728	28843(61.9%)	11	1	0.2028	5807	2
2018-05-29-3604	pfama1.036	7	0.00953678	28843(61.9%)	11	2	0.10086	2906	2
2018-05-29-3604	pfama1.001	107	0.145777	28843(61.9%)	11	3	0.0822634	2398	2
2018-05-29-3604	pfama1.006	54	0.0735695	28843(61.9%)	11	4	0.064051	1879	2
2018-05-29-3604	pfama1.010	49	0.0667575	28843(61.9%)	11	5	0.0615193	1752	2
2018-05-29-3604	pfama1.002	95	0.129428	28843(61.9%)	11	6	0.0557592	1604	2
2018-05-29-3604	pfama1.000	125	0.1703	28843(61.9%)	11	7	0.0463848	1347	2
2018-05-29-3604	pfama1.003	71	0.0967302	28843(61.9%)	11	8	0.0435077	1270	2
2018-05-29-3604	pfama1.011	47	0.0640327	28843(61.9%)	11	9	0.0210906	619	2
2018-05-29-3604	pfama1.012	40	0.0544959	28843(61.9%)	11	10	0.0152959	436	2
2018-05-30-3642	pfama1.002	95	0.129428	62694(84.9%)	1	0	1	62694	2
2018-06-04-3122	pfama1.003	71	0.0967302	37946(61%)	2	0	0.646181	25132	2
2018-06-04-3122	pfama1.018	23	0.0313351	37946(61%)	2	1	0.353819	12814	2
2018-06-04-3190	pfama1.001	107	0.145777	64653(87.2%)	1	0	1	64653	2
2018-06-04-3202	pfama1.044	3	0.00408719	212(92.2%)	1	0	1	212	1
2018-06-04-3205	pfama1.000	125	0.1703	43794(70%)	3	0	0.608735	26615	2
2018-06-04-3205	pfama1.022	19	0.0258856	43794(70%)	3	1	0.209238	9249	2
2018-06-04-3205	pfama1.026	14	0.0190736	43794(70%)	3	2	0.182027	7930	2
2018-06-04-3659	pfama1.030	10	0.013624	47861(77.6%)	2	0	0.636635	30606	2
2018-06-04-3659	pfama1.013	39	0.0531335	47861(77.6%)	2	1	0.363365	17255	2
2018-06-05-3672	pfama1.004	66	0.0899183	57116(87.5%)	2	0	0.993116	56724	2
2018-06-05-3672	pfama1.224	1	0.0013624	57116(87.5%)	2	1	0.00688444	392	2
2018-06-05-3685	pfama1.003	71	0.0967302	61639(87.9%)	2	0	0.911182	57199	2
2018-06-05-3685	pfama1.031	10	0.013624	61639(87.9%)	2	1	0.0888179	4440	2
2018-06-06-3708	pfama1.003	71	0.0967302	50214(86.2%)	1	0	1	50214	2
2018-06-06-3713	pfama1.016	24	0.0326975	30314(84.4%)	3	0	0.983968	29828	1
2018-06-06-3713	pfama1.153	1	0.0013624	30314(84.4%)	3	1	0.0100943	306	1
2018-06-06-3713	pfama1.252	1	0.0013624	30314(84.4%)	3	2	0.00593785	180	1
2018-06-06-3714	pfama1.008	50	0.0681199	45465(76.1%)	1	0	1	45465	2
2018-06-06-3728	pfama1.006	54	0.0735695	64254(84.1%)	2	0	0.993578	63843	2
2018-06-06-3728	pfama1.042	4	0.00544959	64254(84.1%)	2	1	0.0064216	411	2
2018-06-07-3782	pfama1.011	47	0.0640327	32970(89.7%)	5	0	0.79985	26362	2
2018-06-07-3782	pfama1.007	50	0.0681199	32970(89.7%)	5	1	0.152898	5046	2
2018-06-07-3782	pfama1.002	95	0.129428	32970(89.7%)	5	2	0.0249288	840	2
2018-06-07-3782	pfama1.004	66	0.0899183	32970(89.7%)	5	3	0.0139573	475	2
2018-06-07-3782	pfama1.020	22	0.0299728	32970(89.7%)	5	4	0.00836643	247	2
2018-06-11-3746	pfama1.002	95	0.129428	59523(84.5%)	1	0	1	59523	2
2018-06-11-3747	pfama1.001	107	0.145777	72650(92.4%)	1	0	1	72650	2
2018-06-11-3766	pfama1.004	66	0.0899183	48135(90.8%)	1	0	1	48135	2
2018-06-11-3777	pfama1.015	27	0.0367847	48809(79.8%)	1	0	1	48809	2
2018-06-11-3782	pfama1.011	47	0.0640327	54142(88.9%)	2	0	0.752765	39938	2
2018-06-11-3782	pfama1.007	50	0.0681199	54142(88.9%)	2	1	0.247235	14204	2
2018-06-12-3785	pfama1.000	125	0.1703	42705(88.9%)	2	0	0.93038	39741	2
2018-06-12-3785	pfama1.028	11	0.0149864	42705(88.9%)	2	1	0.06962	2964	2
2018-06-12-3786	pfama1.003	71	0.0967302	39880(80.2%)	4	0	0.425706	16945	2
2018-06-12-3786	pfama1.001	107	0.145777	39880(80.2%)	4	1	0.278483	11013	2
2018-06-12-3786	pfama1.006	54	0.0735695	39880(80.2%)	4	2	0.209441	8451	2
2018-06-12-3786	pfama1.009	50	0.0681199	39880(80.2%)	4	3	0.0863701	3471	2
2018-06-12-3787	pfama1.004	66	0.0899183	59458(87.7%)	1	0	1	59458	2
2018-06-12-3805	pfama1.001	107	0.145777	59386(89.2%)	1	0	1	59386	2
2018-06-12-3816	pfama1.000	125	0.1703	59935(82.1%)	1	0	1	59935	2
2018-06-13-3079	pfama1.001	107	0.145777	50154(93.5%)	2	0	0.993461	49828	2
2018-06-13-3079	pfama1.037	7	0.00953678	50154(93.5%)	2	1	0.00653879	326	2
2018-06-13-3081	pfama1.001	107	0.145777	3864(94%)	1	0	1	3864	2
2018-06-13-3095	pfama1.005	56	0.0762943	39080(89.9%)	1	0	1	39080	2
2018-06-13-3096	pfama1.019	22	0.0299728	43431(87%)	4	0	0.576647	25041	2
2018-06-13-3096	pfama1.009	50	0.0681199	43431(87%)	4	1	0.215102	9305	2
2018-06-13-3096	pfama1.010	49	0.0667575	43431(87%)	4	2	0.147863	6466	2
2018-06-13-3096	pfama1.012	40	0.0544959	43431(87%)	4	3	0.0603875	2619	2
2018-06-13-3313	pfama1.019	22	0.0299728	36742(89.7%)	1	0	1	36742	2
2018-06-13-3315	pfama1.012	40	0.0544959	41351(75.6%)	2	0	0.600421	25036	2
2018-06-13-3315	pfama1.014	39	0.0531335	41351(75.6%)	2	1	0.399579	16315	2
2018-06-13-3364	pfama1.017	23	0.0313351	63588(91.4%)	1	0	1	63588	2
2018-06-13-3467	pfama1.000	125	0.1703	35(85.4%)	1	0	1	35	1
2018-06-13-3506	pfama1.008	50	0.0681199	30845(85.9%)	4	0	0.974907	30071	1
2018-06-13-3506	pfama1.173	1	0.0013624	30845(85.9%)	4	1	0.00842924	260	1
2018-06-13-3506	pfama1.057	2	0.0027248	30845(85.9%)	4	2	0.0083644	258	1
2018-06-13-3506	pfama1.175	1	0.0013624	30845(85.9%)	4	3	0.00829956	256	1
2018-06-13-3510	pfama1.011	47	0.0640327	52206(78.8%)	2	0	0.738867	38395	2
2018-06-13-3510	pfama1.027	12	0.0163488	52206(78.8%)	2	1	0.261133	13811	2
2018-06-18-3164	pfama1.011	47	0.0640327	87227(94.3%)	2	0	0.560078	48532	2
2018-06-18-3164	pfama1.000	125	0.1703	87227(94.3%)	2	1	0.439922	38695	2
2018-06-19-3046	pfama1.004	66	0.0899183	41876(59.8%)	1	0	1	41876	2
2018-06-19-3285	pfama1.001	107	0.145777	81(100%)	2	0	0.82716	67	1
2018-06-19-3285	pfama1.002	95	0.129428	81(100%)	2	1	0.17284	14	1
2018-06-19-3393	pfama1.024	18	0.0245232	26395(87.1%)	2	0	0.99265	26201	1
2018-06-19-3393	pfama1.199	1	0.0013624	26395(87.1%)	2	1	0.00734988	194	1
2018-06-19-3527	pfama1.002	95	0.129428	34780(88.8%)	1	0	1	34780	1
2018-06-20-3555	pfama1.009	50	0.0681199	66141(76.9%)	2	0	0.819621	54094	2
2018-06-20-3555	pfama1.013	39	0.0531335	66141(76.9%)	2	1	0.180379	12047	2
2018-06-20-3626	pfama1.003	71	0.0967302	47270(93.5%)	1	0	1	47270	2
2018-06-25-3541	pfama1.008	50	0.0681199	55551(84.7%)	1	0	1	55551	2
2018-06-25-3542	pfama1.025	17	0.0231608	47241(67.3%)	2	0	0.725154	34502	2
2018-06-25-3542	pfama1.015	27	0.0367847	47241(67.3%)	2	1	0.274846	12739	2
2018-06-25-3555	pfama1.009	50	0.0681199	62864(79.4%)	2	0	0.99078	62304	2
2018-06-25-3555	pfama1.162	1	0.0013624	62864(79.4%)	2	1	0.00922045	560	2
2018-06-25-3570	pfama1.000	125	0.1703	5382(98.6%)	1	0	1	5382	2
2018-06-25-3685	pfama1.003	71	0.0967302	37696(97.7%)	1	0	1	37696	2
2018-06-26-3575	pfama1.000	125	0.1703	64368(85.4%)	2	0	0.99313	63924	2
2018-06-26-3575	pfama1.226	1	0.0013624	64368(85.4%)	2	1	0.00687013	444	2
2018-06-26-3578	pfama1.013	39	0.0531335	33774(72.9%)	8	0	0.625249	21112	2
2018-06-26-3578	pfama1.007	50	0.0681199	33774(72.9%)	8	1	0.0990835	3360	2
