s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2018-07-02-3122	pfama1.16	31	0.122047374592402	59607(80.3%)	3	2	0.152017	8747	2
2018-07-02-3190	pfama1.01	136	1.0	53609(83.2%)	1	0	1.0	53609	2
2018-07-02-3202	pfama1.23	22	1.0	57778(89.6%)	1	0	1.0	57778	2
2018-07-02-3205	pfama1.29	15	0.09146377983409697	49845(83.4%)	2	0	0.886597	44360	2
2018-07-02-3205	pfama1.00	148	0.908536220165903	49845(83.4%)	2	1	0.113403	5485	2
2018-07-02-3659	pfama1.11	57	1.0	72736(83.2%)	1	0	1.0	72736	2
2018-07-02-3825	pfama1.00	148	1.0	61907(84%)	1	0	1.0	61907	2
2018-07-03-3672	pfama1.04	80	1.0	66045(90.9%)	1	0	1.0	66045	2
2018-07-03-3685	pfama1.03	85	1.0	44099(81%)	1	0	1.0	44099	2
2018-07-04-3708	pfama1.03	85	1.0	61690(92.6%)	1	0	1.0	61690	2
2018-07-04-3713	pfama1.19	30	1.0	59113(87.3%)	1	0	1.0	59113	2
2018-07-04-3714	pfama1.06	67	0.5114502028145668	37250(73.7%)	2	0	0.594435	22172	2
2018-07-04-3714	pfama1.08	64	0.48854979718543323	37250(73.7%)	2	1	0.405565	15078	2
2018-07-05-3719	pfama1.00	148	0.5228066504395776	29101(86.1%)	2	0	0.936533	27249	2
2018-07-05-3719	pfama1.01	136	0.47719334956042225	29101(86.1%)	2	1	0.063467	1852	2
2018-07-05-3720	pfama1.00	148	0.5228066504395776	45847(85.2%)	2	0	0.881609	40162	2
