s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-10-17-3602	pfama1.027	14	0.058333275868013644	57590(97.4%)	5	2	0.03053529389294122	1842	2
2017-10-17-3602	pfama1.000	104	0.43749956901010234	57590(97.4%)	5	3	0.02680489463902107	1521	2
2017-10-17-3602	pfama1.006	45	0.1875000517187877	57590(97.4%)	5	4	0.013262997347400527	664	2
2017-10-17-3604	pfama1.014	33	0.24264692997400675	41548(67.5%)	4	0	0.3381	23462	2
2017-10-17-3604	pfama1.006	45	0.3308823099913356	41548(67.5%)	4	1	0.320759	9349	2
2017-10-17-3604	pfama1.019	17	0.12500024338243168	41548(67.5%)	4	2	0.235079	6844	2
2017-10-17-3604	pfama1.009	41	0.30147051665222596	41548(67.5%)	4	3	0.10606199999999999	1893	2
2017-10-17-3612	pfama1.012	36	0.1285715501633013	145498(95.7%)	4	0	0.9431327359228339	137167	2
2017-10-17-3612	pfama1.002	80	0.2857145559184473	145498(95.7%)	4	1	0.02633489262623006	3879	2
2017-10-17-3612	pfama1.000	104	0.374999468035557	145498(95.7%)	4	2	0.02400859327759388	3508	2
2017-10-17-3612	pfama1.004	57	0.2107144258826945	145498(95.7%)	4	3	0.006523778173342111	944	2
2017-10-17-3614	pfama1.002	80	0.9523809523809523	39558(86.4%)	2	0	0.9590885204557397	37963	2
2017-10-17-3614	pfama1.040	4	0.047619047619047616	39558(86.4%)	2	1	0.04091147954426023	1595	2
2017-10-17-3615	pfama1.004	57	1.0	52094(96%)	1	0	1.0	52094	2
2017-10-17-3616	pfama1.002	80	1.0	45899(95.5%)	1	0	1.0	45899	2
2017-10-17-3617	pfama1.006	45	1.0	59227(95.4%)	1	0	1.0	59227	2
2017-10-18-3627	pfama1.010	37	1.0	10977(83.4%)	1	0	1.0	10616	1
2017-10-18-3630	pfama1.008	42	1.0	54680(96.3%)	1	0	1.0	54680	2
2017-10-18-3642	pfama1.002	80	1.0	70052(92.2%)	1	0	1.0	70052	3
2017-10-23-3122	pfama1.001	90	1.0	26834(84%)	1	0	1.0	26834	2
2017-10-23-3154	pfama1.000	104	1.0	124119(98.4%)	1	0	1.0	124119	2
2017-10-23-3190	pfama1.001	90	1.0	44041(93.1%)	1	0	1.0	44041	2
2017-10-23-3202	pfama1.021	15	0.35714274455780753	35434(81.4%)	3	0	0.5701884298115703	20323	2
2017-10-23-3202	pfama1.028	13	0.309524447505757	35434(81.4%)	3	1	0.31094868905131096	10978	2
2017-10-23-3202	pfama1.026	14	0.3333328079364354	35434(81.4%)	3	2	0.11886288113711889	4133	2
2017-10-23-3205	pfama1.028	13	0.4642863053567587	54222(92.2%)	2	0	0.767131	41506	2
2017-10-23-3205	pfama1.021	15	0.5357136946432414	54222(92.2%)	2	1	0.232869	12716	2
2017-10-23-3649	pfama1.000	104	1.0	350(84.7%)	1	0	1.0	350	2
2017-10-23-3659	pfama1.017	22	0.3928570161989121	63168(75.6%)	2	0	0.533602	34062	2
2017-10-23-3659	pfama1.013	34	0.6071429838010878	63168(75.6%)	2	1	0.466398	29106	2
2017-10-23-3665	pfama1.002	80	1.0	71529(94.1%)	1	0	1.0	71529	2
2017-10-24-3672	pfama1.025	14	1.0	11(100%)	1	0	1.0	11	1
2017-10-24-3673	pfama1.009	41	0.4099997749199973	34716(75.1%)	2	0	0.6871659999999999	23422	2
2017-10-24-3673	pfama1.004	57	0.5900002250800026	34716(75.1%)	2	1	0.312834	11294	2
2017-10-24-3677	pfama1.002	80	0.6250003232421446	36293(85%)	3	0	0.621633	22562	2
2017-10-24-3677	pfama1.022	15	0.11718743131104425	36293(85%)	3	1	0.254805	9247	2
2017-10-24-3677	pfama1.014	33	0.25781224544681114	36293(85%)	3	2	0.12356199999999999	4484	2
2017-10-24-3684	pfama1.014	33	1.0	25054(89.2%)	1	0	1.0	25054	3
2017-10-24-3685	pfama1.020	17	0.6538459579885424	2782(97%)	2	0	0.891935	2477	2
2017-10-24-3685	pfama1.032	9	0.3461540420114577	2782(97%)	2	1	0.10806500000000001	305	2
2017-10-25-3708	pfama1.004	57	1.0	125585(98.4%)	1	0	1.0	125585	2
2017-10-25-3709	pfama1.015	28	1.0	20229(98.9%)	1	0	1.0	20229	2
2017-10-25-3713	pfama1.018	20	1.0	25537(94.7%)	1	0	1.0	25537	4
2017-10-25-3714	pfama1.005	56	0.5714284749270786	30255(97.7%)	2	0	0.9899313959725584	29927	2
2017-10-25-3714	pfama1.007	42	0.42857152507292134	30255(97.7%)	2	1	0.010068604027441613	328	2
2017-10-25-3718	pfama1.012	36	1.0	92908(91.5%)	1	0	1.0	92908	2
2017-10-25-3719	pfama1.004	57	0.7195122837299008	89326(98%)	2	0	0.859664	77938	2
2017-10-25-3719	pfama1.016	23	0.28048771627009916	89326(98%)	2	1	0.140336	11388	2
2017-10-25-3720	pfama1.010	37	0.24666617237398186	112486(97.9%)	3	0	0.45944004594400456	51605	2
2017-10-25-3720	pfama1.016	23	0.15333312149361128	112486(97.9%)	3	1	0.45758904575890463	51512	2
2017-10-25-3720	pfama1.001	90	0.600000706132407	112486(97.9%)	3	2	0.08297090829709083	9369	2
2017-10-25-3728	pfama1.005	56	1.0	50928(89.9%)	1	0	1.0	50928	4
2017-10-30-3746	pfama1.012	36	0.3103448275862069	70041(89.5%)	2	0	0.8262120000000001	57854	2
2017-10-30-3746	pfama1.002	80	0.6896551724137931	70041(89.5%)	2	1	0.173788	12187	2
2017-10-30-3747	pfama1.001	90	1.0	51636(90.7%)	1	0	1.0	51636	2
2017-10-30-3761	pfama1.006	45	1.0	193315(98.7%)	1	0	1.0	193315	2
2017-10-30-3762	pfama1.008	42	1.0	15123(81.7%)	1	0	1.0	14228	1
2017-10-30-3766	pfama1.003	62	1.0	39266(94.7%)	1	0	1.0	39266	2
2017-10-30-3773	pfama1.003	62	0.6074766412961838	146600(81.7%)	2	0	0.723303	106351	2
